Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Alt Text,Variant Image
climber's-cap,CLIMBER'S CAP,,Castelli,,CLIMBER'S CAP,TRUE,Size,UNI,climber's-cap-m,29 g,deny,25,manual,,"22,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522071-011.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDMzNTZ8aW1hZ2UvanBlZ3xoNjEvaDk4Lzg4MDEyNDkwNjcwMzgvMDFfNDUyMjA3MV8wMTEuanBnfDc1NmNhZDAyNzY3MGZkNzhkNjkyMWM3ZmZkYjU2YjhhODQ2OTdmOWUzMDcyNDI3ZTQxMzg1MzQ3MDc0ZjRkYTU,CLIMBER'S CAP Image,https://castellicycling.kleecks-cdn.com/medias/01-4522071-011.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDMzNTZ8aW1hZ2UvanBlZ3xoNjEvaDk4Lzg4MDEyNDkwNjcwMzgvMDFfNDUyMjA3MV8wMTEuanBnfDc1NmNhZDAyNzY3MGZkNzhkNjkyMWM3ZmZkYjU2YjhhODQ2OTdmOWUzMDcyNDI3ZTQxMzg1MzQ3MDc0ZjRkYTU
foul-weather-cream,FOUL WEATHER CREAM,,Castelli,,FOUL WEATHER CREAM,TRUE,Size,UNI,foul-weather-cream-m,116 g,deny,25,manual,,"16,90 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-8800102-001.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDI3MzZ8aW1hZ2UvanBlZ3xoY2UvaDM4Lzg4NjU2NzEwMjA1NzQvMDFfODgwMDEwMl8wMDEuanBnfDAyYTM3ZGFkNDJjZDk4OWY5ODQ0ZGM5OTZkN2U1MjZiNzY3NWNkZDIxMWQ1MDRmYWU4MzFiZjBkOGIxYjA3ZGE,FOUL WEATHER CREAM Image,https://castellicycling.kleecks-cdn.com/medias/01-8800102-001.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDI3MzZ8aW1hZ2UvanBlZ3xoY2UvaDM4Lzg4NjU2NzEwMjA1NzQvMDFfODgwMDEwMl8wMDEuanBnfDAyYTM3ZGFkNDJjZDk4OWY5ODQ0ZGM5OTZkN2U1MjZiNzY3NWNkZDIxMWQ1MDRmYWU4MzFiZjBkOGIxYjA3ZGE
giro-d'italia-podio-cap,GIRO D'ITALIA PODIO CAP,Une casquette décontractée pour les supporters.,Castelli,,GIRO D'ITALIA PODIO CAP,TRUE,Size,UNI,giro-d'italia-podio-cap-m,101 g,deny,25,manual,,"34,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-9510112-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDI1ODl8aW1hZ2UvanBlZ3xoNmMvaDc4Lzg4NTk2NzQzNDU1MDIvMDFfOTUxMDExMl8wMTAuanBnfDNmODc3ODJhYjE1MTM4ZjMzN2QxNmI0NzViZWMzMjNjMjQwN2I5ZGUyNWEwZTRjZjY0MTgyOGUyYWE4YmNhZWI,GIRO D'ITALIA PODIO CAP Image,https://castellicycling.kleecks-cdn.com/medias/01-9510112-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDI1ODl8aW1hZ2UvanBlZ3xoNmMvaDc4Lzg4NTk2NzQzNDU1MDIvMDFfOTUxMDExMl8wMTAuanBnfDNmODc3ODJhYjE1MTM4ZjMzN2QxNmI0NzViZWMzMjNjMjQwN2I5ZGUyNWEwZTRjZjY0MTgyOGUyYWE4YmNhZWI
rosso-corsa-pro-15-sock,ROSSO CORSA PRO 15 SOCK,,Castelli,,ROSSO CORSA PRO 15 SOCK,TRUE,Size,"S/M, L/X, XXL",rosso-corsa-pro-15-sock-m,53 g,deny,25,manual,,"17,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4232146-101.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDMxOTJ8aW1hZ2UvanBlZ3xoYmQvaGRkLzg4NDA2MTYyNDczMjYvMDFfNDIzMjE0Nl8xMDEuanBnfDUyY2M0ZDUzYTlkZThjZWVkMmNmMDhmZTM3MTA2ZTcwNzJlYmY5OWMyYTY3NzVmN2YxOWZkN2Q1YWM5YmQ4ODQ,ROSSO CORSA PRO 15 SOCK Image,https://castellicycling.kleecks-cdn.com/medias/01-4232146-101.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDMxOTJ8aW1hZ2UvanBlZ3xoYmQvaGRkLzg4NDA2MTYyNDczMjYvMDFfNDIzMjE0Nl8xMDEuanBnfDUyY2M0ZDUzYTlkZThjZWVkMmNmMDhmZTM3MTA2ZTcwNzJlYmY5OWMyYTY3NzVmN2YxOWZkN2Q1YWM5YmQ4ODQ
quindici-soft-merino-sock,QUINDICI SOFT MERINO SOCK,,Castelli,,QUINDICI SOFT MERINO SOCK,TRUE,Size,"S/M, L/X, XXL",quindici-soft-merino-sock-m,62 g,deny,25,manual,,"18,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4522533-432.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU1MTN8aW1hZ2UvanBlZ3xoM2IvaDE5LzkwMzgxODA3NzgwMTQvMDFfNDUyMjUzM180MzIuanBnfDc4ZWU3YmVmNzdlYzVmNzhjZWM0NWM0MTQ5ZWNiODNmMmYwNjZhYjE2YzEyMTkyMWQxZjEwMGZiYzhmMmY0YjU,QUINDICI SOFT MERINO SOCK Image,https://castellicycling.kleecks-cdn.com/medias/01-4522533-432.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU1MTN8aW1hZ2UvanBlZ3xoM2IvaDE5LzkwMzgxODA3NzgwMTQvMDFfNDUyMjUzM180MzIuanBnfDc4ZWU3YmVmNzdlYzVmNzhjZWM0NWM0MTQ5ZWNiODNmMmYwNjZhYjE2YzEyMTkyMWQxZjEwMGZiYzhmMmY0YjU
diluvio-one-glove,DILUVIO ONE GLOVE,"Des gants conçus pour garder vos mains au chaud et au sec par temps frais et humides, mais deux fois moins épais que la normale pour une meilleure dextérité. Le néoprène de qualité supérieure, les détails en silicone sur les paumes et les coutures imperméables collées améliorent votre confort.",Castelli,,DILUVIO ONE GLOVE,TRUE,Size,"XS, S, M, L, XL, XXL",diluvio-one-glove-m,8°C - 16°C / 46°F - 61°F,deny,25,manual,,"59,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523528-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDI4MzJ8aW1hZ2UvanBlZ3xoOTMvaDcxLzkwMzgyMDQ5NjA3OTgvMDFfNDUyMzUyOF8wMTAuanBnfGFkNTZlNmUwNDcyNjFhMWJhNzA3Y2Q5ODUxZDdmNzJhMGUxMWVjYTg5YTkzM2EzMmZiNDQzMjdiYWQ5MTMwMjY,DILUVIO ONE GLOVE Image,https://castellicycling.kleecks-cdn.com/medias/01-4523528-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDI4MzJ8aW1hZ2UvanBlZ3xoOTMvaDcxLzkwMzgyMDQ5NjA3OTgvMDFfNDUyMzUyOF8wMTAuanBnfGFkNTZlNmUwNDcyNjFhMWJhNzA3Y2Q5ODUxZDdmNzJhMGUxMWVjYTg5YTkzM2EzMmZiNDQzMjdiYWQ5MTMwMjY
espresso-shoecover,ESPRESSO SHOECOVER,"Les couvre-chaussures parfaits par temps frais ou froids. Le tissu GORE-TEX INFINIUM™ WINDSTOPPER® laisse l'humidité s'échapper, emprisonne la chaleur et protège de la pluie légère et des éclaboussures de la route. Le néoprène stretch à l'arrière permet aux couvre-chaussures de s'adapter parfaitement.",Castelli,,ESPRESSO SHOECOVER,TRUE,Size,"S, M, L, XL, XXL",espresso-shoecover-m,201 g,deny,25,manual,,"79,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523529-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM5MDJ8aW1hZ2UvanBlZ3xoYTUvaGJmLzkwMzgyMDUxMjQ2MzgvMDFfNDUyMzUyOV8wMTAuanBnfDE5OTM5M2UwYWI5YWM1YjJhYzgzZjkyNWFjYzA2ZjJlYTY2NzQ3MDI4MWFiNDRkODY1NGM2ZWUxNDVhODRkNWE,ESPRESSO SHOECOVER Image,https://castellicycling.kleecks-cdn.com/medias/01-4523529-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM5MDJ8aW1hZ2UvanBlZ3xoYTUvaGJmLzkwMzgyMDUxMjQ2MzgvMDFfNDUyMzUyOV8wMTAuanBnfDE5OTM5M2UwYWI5YWM1YjJhYzgzZjkyNWFjYzA2ZjJlYTY2NzQ3MDI4MWFiNDRkODY1NGM2ZWUxNDVhODRkNWE
unlimited-shoecover,UNLIMITED SHOECOVER,Les couvre-chaussures pour des aventures sans limites. Un tissu doublé de polaire avec un traitement DWR pour vous garder au chaud et au sec. La longue fermeture zippée et le tissu extensible à l'arrière permettent d'enfiler facilement ce modèle et garantissent un ajustement parfait.,Castelli,,UNLIMITED SHOECOVER,TRUE,Size,"S, M, L, XL, XXL",unlimited-shoecover-m,199 g,deny,25,manual,,"64,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523530-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM3NTB8aW1hZ2UvanBlZ3xoMDMvaGQ0LzkwMzgyMDU3MTQ0NjIvMDFfNDUyMzUzMF8wMTAuanBnfDVmNjAwZWVjMTkxZGMwYWM0NDViMzg1M2ZjMWNkOTNjYmQyNzZjNjliZWYwNTVjMWZjOTFiY2E0NDA4MzZlYjk,UNLIMITED SHOECOVER Image,https://castellicycling.kleecks-cdn.com/medias/01-4523530-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM3NTB8aW1hZ2UvanBlZ3xoMDMvaGQ0LzkwMzgyMDU3MTQ0NjIvMDFfNDUyMzUzMF8wMTAuanBnfDVmNjAwZWVjMTkxZGMwYWM0NDViMzg1M2ZjMWNkOTNjYmQyNzZjNjliZWYwNTVjMWZjOTFiY2E0NDA4MzZlYjk
3-stagioni-neck-warmer,3 STAGIONI NECK WARMER,"Cet accessoire léger est parfait pour vous protéger du froid lors de vos sorties du début de l'automne, mais aussi des rayons du soleil.",Castelli,,3 STAGIONI NECK WARMER,TRUE,Size,UNI,3-stagioni-neck-warmer-m,38 g,deny,25,manual,,"22,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523538-023.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUwOTd8aW1hZ2UvanBlZ3xoYWMvaDY4LzkwMzgyMDcyODczMjYvMDFfNDUyMzUzOF8wMjMuanBnfDlhNzIxNzQ2YmVhNGVlOTdlZjJhYTliZDQ0ODZkMzA5ODM0NzEyN2FlNTFiODU0OTk0MzE0YTNiYjMzODg3ZWM,3 STAGIONI NECK WARMER Image,https://castellicycling.kleecks-cdn.com/medias/01-4523538-023.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDUwOTd8aW1hZ2UvanBlZ3xoYWMvaDY4LzkwMzgyMDcyODczMjYvMDFfNDUyMzUzOF8wMjMuanBnfDlhNzIxNzQ2YmVhNGVlOTdlZjJhYTliZDQ0ODZkMzA5ODM0NzEyN2FlNTFiODU0OTk0MzE0YTNiYjMzODg3ZWM
aero-race-shoecover,AERO RACE SHOECOVER,"Pour les jours où vous voulez simplement vous protéger du vent et de la pluie, sans vous sentir encombré. Le tissu fin et extensible épouse la forme de la chaussure pour un ajustement parfait et une coupe aérodynamique, tout en vous protégeant du vent et de l'humidité.",Castelli,,AERO RACE SHOECOVER,TRUE,Size,"S, M, L, XL, XXL",aero-race-shoecover-m,10°C - 18°C / 50°F - 64°F,deny,25,manual,,"69,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523532-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDMyMzl8aW1hZ2UvanBlZ3xoNWIvaGQzLzkwMzgyMDYyMDU5ODIvMDFfNDUyMzUzMl8wMTAuanBnfGRkMTM3MDI0NzY2OGQxMDU3YTBkZTkwNzVmOGJkMTQ5YTU5YzkxM2I2NTYzZTIzODQyNDIwYzg4Mjc1MDhkMzQ,AERO RACE SHOECOVER Image,https://castellicycling.kleecks-cdn.com/medias/01-4523532-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDMyMzl8aW1hZ2UvanBlZ3xoNWIvaGQzLzkwMzgyMDYyMDU5ODIvMDFfNDUyMzUzMl8wMTAuanBnfGRkMTM3MDI0NzY2OGQxMDU3YTBkZTkwNzVmOGJkMTQ5YTU5YzkxM2I2NTYzZTIzODQyNDIwYzg4Mjc1MDhkMzQ
aperitivo-15-sock,APERITIVO 15 SOCK,,Castelli,,APERITIVO 15 SOCK,TRUE,Size,"S/M, L/X, XXL",aperitivo-15-sock-m,53 g,deny,25,manual,,"18,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523533-030.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDQyODB8aW1hZ2UvanBlZ3xoOWMvaGNmLzkwMzgyMDYzMzcwNTQvMDFfNDUyMzUzM18wMzAuanBnfDU1OTNjNmJlMzc5ZWU4ODAzYTQ5MjdjZTZhNGU1ZDdmMDYzNzg2MmYxOTFiYTA4ZjhiNjc4M2I4MGE0M2EwOTY,APERITIVO 15 SOCK Image,https://castellicycling.kleecks-cdn.com/medias/01-4523533-030.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDQyODB8aW1hZ2UvanBlZ3xoOWMvaGNmLzkwMzgyMDYzMzcwNTQvMDFfNDUyMzUzM18wMzAuanBnfDU1OTNjNmJlMzc5ZWU4ODAzYTQ5MjdjZTZhNGU1ZDdmMDYzNzg2MmYxOTFiYTA4ZjhiNjc4M2I4MGE0M2EwOTY
re-cycle-thermal-18-sock,RE-CYCLE THERMAL 18 SOCK,"Fabriquées à 100 % en polyester post-consommation provenant de bouteilles en plastique recyclées, ces chaussettes vous gardent bien au chaud, sans ajouter de volume. Les chaussettes idéales pour l'automne ou le début du printemps.",Castelli,,RE-CYCLE THERMAL 18 SOCK,TRUE,Size,"S/M, L/X, XXL",re-cycle-thermal-18-sock-m,55 g,deny,25,manual,,"19,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523534-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM3ODR8aW1hZ2UvanBlZ3xoZTUvaGJkLzkwMzgyMDY4OTQxMTAvMDFfNDUyMzUzNF8wMTAuanBnfDgxZjg5YWIwMTIxMjRiMmE5MDBlYTJiMTdjYWM2NGQzNWZhN2ViNTVkMjQyMjZkYzRhZThmNjliNTZmNTBiM2E,RE-CYCLE THERMAL 18 SOCK Image,https://castellicycling.kleecks-cdn.com/medias/01-4523534-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM3ODR8aW1hZ2UvanBlZ3xoZTUvaGJkLzkwMzgyMDY4OTQxMTAvMDFfNDUyMzUzNF8wMTAuanBnfDgxZjg5YWIwMTIxMjRiMmE5MDBlYTJiMTdjYWM2NGQzNWZhN2ViNTVkMjQyMjZkYzRhZThmNjliNTZmNTBiM2E
podiofirma-beanie,PODIOFIRMA BEANIE,"Ce bonnet vous procure plus de chaleur avant ou après avoir pédalé, mais aussi simplement lorsque vous sortez boire un café.",Castelli,,PODIOFIRMA BEANIE,TRUE,Size,UNI,podiofirma-beanie-m,86 g,deny,25,manual,,"34,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523539-030.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDQ4NTZ8aW1hZ2UvanBlZ3xoNGUvaDU0LzkwMzgyMDc4NzcxNTAvMDFfNDUyMzUzOV8wMzAuanBnfGFmZTdjMTM3NzMwNzNjZmMyZDFjNjk1N2E2ODljODRiOTdiOWUzOWU2ZTM4ZGUyOGQ2YzFmOTI3NTcxOTEyZDQ,PODIOFIRMA BEANIE Image,https://castellicycling.kleecks-cdn.com/medias/01-4523539-030.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDQ4NTZ8aW1hZ2UvanBlZ3xoNGUvaDU0LzkwMzgyMDc4NzcxNTAvMDFfNDUyMzUzOV8wMzAuanBnfGFmZTdjMTM3NzMwNzNjZmMyZDFjNjk1N2E2ODljODRiOTdiOWUzOWU2ZTM4ZGUyOGQ2YzFmOTI3NTcxOTEyZDQ
fly-thermal-w-jacket,FLY THERMAL W JACKET,A hooded jacket so light it feels like it could just fly away. Super-lightweight construction using Castelli FLY Fabric Technologies: FFT to keep you warm and protected from the elements.,Castelli,,FLY THERMAL W JACKET,TRUE,Size,"XS, S, M, L, XL",fly-thermal-w-jacket-m,312 g,deny,25,manual,,"299,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523540-048.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1MDl8aW1hZ2UvanBlZ3xoYTQvaDAzLzkwMzgyMDgzMDMxMzQvMDFfNDUyMzU0MF8wNDguanBnfGNjNGJmZGRhYzZkNWMxMDk1Nzk0NWNiYTc0NmM3NTU3NzMxZWI0N2RkZDUxOGQ4YmZhNmJjM2QwNzNhMzExMmY,FLY THERMAL W JACKET Image,https://castellicycling.kleecks-cdn.com/medias/01-4523540-048.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDY1MDl8aW1hZ2UvanBlZ3xoYTQvaDAzLzkwMzgyMDgzMDMxMzQvMDFfNDUyMzU0MF8wNDguanBnfGNjNGJmZGRhYzZkNWMxMDk1Nzk0NWNiYTc0NmM3NTU3NzMxZWI0N2RkZDUxOGQ4YmZhNmJjM2QwNzNhMzExMmY
pioggia-4-shoecover,PIOGGIA 4 SHOECOVER,"La nouvelle génération de couvre-chaussures polyvalents, à porter en cas d'intempéries. Offrant une protection maximale par temps sec comme humide, ces couvre-chaussures chauds et confortables présentent une coupe extensible et une doublure en polaire.",Castelli,,PIOGGIA 4 SHOECOVER,TRUE,Size,"S, M, L, XL, XXL",pioggia-4-shoecover-m,6°C - 14°C / 43°F - 57°F,deny,25,manual,,"74,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523531-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM3OTN8aW1hZ2UvanBlZ3xoMmEvaGRiLzkwMzgyMDU5NDM4MzgvMDFfNDUyMzUzMV8wMTAuanBnfGMxN2IxZjFmNmQ0YmEyMmM0NWM4OTE0ZTdhNjkwMzVhMTM4ZDhhZDhhNzM3YzZkNTY4MTQxMDliOTg2MjhlNWI,PIOGGIA 4 SHOECOVER Image,https://castellicycling.kleecks-cdn.com/medias/01-4523531-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDM3OTN8aW1hZ2UvanBlZ3xoMmEvaGRiLzkwMzgyMDU5NDM4MzgvMDFfNDUyMzUzMV8wMTAuanBnfGMxN2IxZjFmNmQ0YmEyMmM0NWM4OTE0ZTdhNjkwMzVhMTM4ZDhhZDhhNzM3YzZkNTY4MTQxMDliOTg2MjhlNWI
transition-2-w-jacket,TRANSITION 2 W JACKET,"Cette veste d'épaisseur moyenne est parfaite pour l'automne et le printemps lorsque vous voulez vous protéger du froid, sans avoir trop chaud. Ajoutez une épaisseur isolante supplémentaire et vous pourrez la porter durant presque tout l'hiver.",Castelli,,TRANSITION 2 W JACKET,TRUE,Size,"XS, S, M, L, XL",transition-2-w-jacket-m,284 g,deny,25,manual,,"189,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523544-048.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU1MDJ8aW1hZ2UvanBlZ3xoYjEvaDgyLzkwMzgyMDk5NzQzMDIvMDFfNDUyMzU0NF8wNDguanBnfDU0NzNmYWYxYTFiOGFjYmVhM2RiNzY5MjY2ZmViM2IxMjY3NzZmNGFjYjI5YzA2MTcxY2ZjZjQ2NjE5YmM3Zjg,TRANSITION 2 W JACKET Image,https://castellicycling.kleecks-cdn.com/medias/01-4523544-048.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU1MDJ8aW1hZ2UvanBlZ3xoYjEvaDgyLzkwMzgyMDk5NzQzMDIvMDFfNDUyMzU0NF8wNDguanBnfDU0NzNmYWYxYTFiOGFjYmVhM2RiNzY5MjY2ZmViM2IxMjY3NzZmNGFjYjI5YzA2MTcxY2ZjZjQ2NjE5YmM3Zjg
alpha-doppio-ros-w-jacket,ALPHA DOPPIO ROS W JACKET,"Une veste d'hiver haut de gamme associant chaleur, respirabilité, excellente protection contre la pluie et coupe confortable et douce. Ce modèle ouvre la voie en réunissant toutes les caractéristiques d'une bonne veste d'hiver.",Castelli,,ALPHA DOPPIO ROS W JACKET,TRUE,Size,"XS, S, M, L, XL",alpha-doppio-ros-w-jacket-m,437 g,deny,25,manual,,"319,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523541-352.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYxODR8aW1hZ2UvanBlZ3xoZTIvaDBlLzkwMzgyMDg2OTYzNTAvMDFfNDUyMzU0MV8zNTIuanBnfDRiNzUxZjFjZjRhYjdkMTQ2YTA0NjEwNjU0N2Y1YWJjNDBlNTM3MDNlNjc4NTBlMTAzYjlhNDhlYmQzZjExMDc,ALPHA DOPPIO ROS W JACKET Image,https://castellicycling.kleecks-cdn.com/medias/01-4523541-352.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYxODR8aW1hZ2UvanBlZ3xoZTIvaDBlLzkwMzgyMDg2OTYzNTAvMDFfNDUyMzU0MV8zNTIuanBnfDRiNzUxZjFjZjRhYjdkMTQ2YTA0NjEwNjU0N2Y1YWJjNDBlNTM3MDNlNjc4NTBlMTAzYjlhNDhlYmQzZjExMDc
alpha-flight-ros-w-jacket,ALPHA FLIGHT ROS W JACKET,La meilleure veste Castelli pour les temps doux. Cette veste légère et respirante est idéale pour les activités de haute intensité ou pour rester à la bonne température par temps frais. Notre design Alpha avec épaisseur extérieure sans membrane et isolation Polartec® Alpha.,Castelli,,ALPHA FLIGHT ROS W JACKET,TRUE,Size,"XS, S, M, L, XL",alpha-flight-ros-w-jacket-m,6°C - 16°C / 42°F - 61°F,deny,25,manual,,"269,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523542-085.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2MTh8aW1hZ2UvanBlZ3xoYjEvaGEyLzkwNDk1NTg0ODI5NzQvMDFfNDUyMzU0Ml8wODUuanBnfGEwMDhkYzdkOTI3YzFhMGI2NWJkZGIwNTFhMWEzYTEzZGQwZDkyNjEzZWVhOGYzYjA2NzViNjdmNmYyYWQ5MmQ,ALPHA FLIGHT ROS W JACKET Image,https://castellicycling.kleecks-cdn.com/medias/01-4523542-085.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU2MTh8aW1hZ2UvanBlZ3xoYjEvaGEyLzkwNDk1NTg0ODI5NzQvMDFfNDUyMzU0Ml8wODUuanBnfGEwMDhkYzdkOTI3YzFhMGI2NWJkZGIwNTFhMWEzYTEzZGQwZDkyNjEzZWVhOGYzYjA2NzViNjdmNmYyYWQ5MmQ
fly-ls-w-jersey,FLY LS W JERSEY,The Fly LS W Jersey is a lightweight thermal long-sleeve jersey for those days when it's just a bit chilly.,Castelli,,FLY LS W JERSEY,TRUE,Size,"XS, S, M, L, XL",fly-ls-w-jersey-m,314 g,deny,25,manual,,"149,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523545-048.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU3MjB8aW1hZ2UvanBlZ3xoNTkvaDY5LzkwMzgyMTA4NTkwMzgvMDFfNDUyMzU0NV8wNDguanBnfDU2N2EyYTAxYTE3MmZlNmQ0Nzc5NmUwN2E2YjUzMTQyMjhjM2U1MjNkOTQ0YjY4NzMyNWIzMWI0NmExNTBmNDc,FLY LS W JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523545-048.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDU3MjB8aW1hZ2UvanBlZ3xoNTkvaDY5LzkwMzgyMTA4NTkwMzgvMDFfNDUyMzU0NV8wNDguanBnfDU2N2EyYTAxYTE3MmZlNmQ0Nzc5NmUwN2E2YjUzMTQyMjhjM2U1MjNkOTQ0YjY4NzMyNWIzMWI0NmExNTBmNDc
ottanta-ls-jersey,OTTANTA LS JERSEY,"Un maillot thermique performant qui associe chaleur et excellente gestion de l'humidité. Le motif sera du plus bel effet seul, ou associé à un gilet Perfetto ou Aria.",Castelli,,OTTANTA LS JERSEY,TRUE,Size,"XS, S, M, L, XL",ottanta-ls-jersey-m,298 g,deny,25,manual,,"119,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523546-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYxMzF8aW1hZ2UvanBlZ3xoNTAvaDBkLzkwMzgyMTE0NDg4NjIvMDFfNDUyMzU0Nl8wMTAuanBnfGJlOGFlYmM2ODlmMWU0MDhiMjMxZGY4YjhlNmFiZmRiMDkyOWRlNjg2YTlmMDVkYmJjZjdiYWRmNzUwZDAzNjY,OTTANTA LS JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523546-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDYxMzF8aW1hZ2UvanBlZ3xoNTAvaDBkLzkwMzgyMTE0NDg4NjIvMDFfNDUyMzU0Nl8wMTAuanBnfGJlOGFlYmM2ODlmMWU0MDhiMjMxZGY4YjhlNmFiZmRiMDkyOWRlNjg2YTlmMDVkYmJjZjdiYWRmNzUwZDAzNjY
tropicale-ls-jersey,TROPICALE LS JERSEY,Ce maillot vous garde bien au chaud tout en vous assurant assez d'aération pour que vous n'ayez pas trop chaud. Intérieur en polaire brossée pour plus de chaleur. Les empiècements stretch sur les côtés garantissent un parfait maintien.,Castelli,,TROPICALE LS JERSEY,TRUE,Size,"XS, S, M, L, XL",tropicale-ls-jersey-m,243 g,deny,25,manual,,"109,95 €",,TRUE,TRUE,https://castellicycling.kleecks-cdn.com/medias/01-4523547-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDc2OTJ8aW1hZ2UvanBlZ3xoNjEvaDRlLzkwMzgyMTIwMDU5MTgvMDFfNDUyMzU0N18wMTAuanBnfDllZGJkM2I0MGEzMzcwZTIzY2Y2ODc0MmRkZWZhNmIzZGQyMjJjMmYxYjI0YTZhYTA2MzQ0YTFjZjQ5OTg5Mzk,TROPICALE LS JERSEY Image,https://castellicycling.kleecks-cdn.com/medias/01-4523547-010.jpg?context=bWFzdGVyfGF6dXJlaW1hZ2VzfDc2OTJ8aW1hZ2UvanBlZ3xoNjEvaDRlLzkwMzgyMTIwMDU5MTgvMDFfNDUyMzU0N18wMTAuanBnfDllZGJkM2I0MGEzMzcwZTIzY2Y2ODc0MmRkZWZhNmIzZGQyMjJjMmYxYjI0YTZhYTA2MzQ0YTFjZjQ5OTg5Mzk
